192.168.137.198	[05/Jul/2017:10:02:11	+0800]	GET /image/favicon.ico HTTP/1.1	200	7358
192.168.137.198	[05/Jul/2017:10:02:22	+0800]	GET /script/jquery-easyui-1.3.5/jquery.easyui.min.js HTTP/1.1	200	322745
192.168.137.198	[05/Jul/2017:10:02:23	+0800]	GET /image/login_useridinput_background.png HTTP/1.1	200	3037
192.168.137.198	[05/Jul/2017:10:02:23	+0800]	GET /css/center_right_bg.png HTTP/1.1	404	1034
192.168.137.198	[05/Jul/2017:10:02:23	+0800]	GET /css/main_center_bg.png HTTP/1.1	404	1032
192.168.137.198	[05/Jul/2017:10:02:23	+0800]	GET /image/login_pwdinput_background.png HTTP/1.1	200	3075
192.168.137.198	[05/Jul/2017:10:02:23	+0800]	GET /image/loginbutton_bg.png HTTP/1.1	200	3388
192.168.137.198	[05/Jul/2017:10:02:24	+0800]	GET /script/jquery-easyui-1.3.5/themes/icons/ok.png HTTP/1.1	200	883
192.168.137.198	[05/Jul/2017:10:02:24	+0800]	GET /image/input-bg.jpg HTTP/1.1	200	19135
192.168.137.198	[05/Jul/2017:10:02:24	+0800]	GET /image/input-required-bg.jpg HTTP/1.1	200	20218
192.168.137.198	[05/Jul/2017:10:02:24	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/images/combo_arrow.png HTTP/1.1	200	103
192.168.137.198	[05/Jul/2017:10:02:24	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/images/blank.gif HTTP/1.1	200	43
192.168.137.198	[05/Jul/2017:10:02:24	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/images/panel_tools.png HTTP/1.1	200	191
192.168.137.198	[05/Jul/2017:10:02:24	+0800]	GET /script/jquery-easyui-1.3.5/themes/icons/role.gif HTTP/1.1	200	1046
192.168.137.198	[05/Jul/2017:10:02:29	+0800]	POST /method/User!checkExist HTTP/1.1	200	40
192.168.137.198	[05/Jul/2017:10:02:31	+0800]	GET /image/login.jpg HTTP/1.1	200	1211665
192.168.137.198	[05/Jul/2017:10:02:42	+0800]	POST /uesrRegister HTTP/1.1	200	81
192.168.137.198	[05/Jul/2017:10:02:42	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/images/messager_icons.png HTTP/1.1	200	6116
192.168.137.198	[05/Jul/2017:10:06:00	+0800]	POST /method/User!loginValidate HTTP/1.1	200	67
192.168.137.198	[05/Jul/2017:10:06:06	+0800]	POST /method/User!loginValidate HTTP/1.1	200	109
0:0:0:0:0:0:0:1	[05/Jul/2017:10:06:18	+0800]	GET /User!home?_=1499218681459 HTTP/1.1	200	5574
0:0:0:0:0:0:0:1	[05/Jul/2017:10:06:19	+0800]	POST /method/User!showUsers HTTP/1.1	200	1599
0:0:0:0:0:0:0:1	[05/Jul/2017:10:06:25	+0800]	POST /method/User!verify HTTP/1.1	200	54
0:0:0:0:0:0:0:1	[05/Jul/2017:10:06:25	+0800]	POST /method/User!showUsers HTTP/1.1	200	1599
0:0:0:0:0:0:0:1	[05/Jul/2017:10:06:32	+0800]	POST /method/User!verify HTTP/1.1	200	54
0:0:0:0:0:0:0:1	[05/Jul/2017:10:06:32	+0800]	POST /method/User!showUsers HTTP/1.1	200	1605
0:0:0:0:0:0:0:1	[05/Jul/2017:10:06:36	+0800]	POST /method/User!verify HTTP/1.1	200	54
0:0:0:0:0:0:0:1	[05/Jul/2017:10:06:36	+0800]	POST /method/User!showUsers HTTP/1.1	200	1611
192.168.137.198	[05/Jul/2017:10:07:07	+0800]	POST /method/User!loginValidate HTTP/1.1	200	39
192.168.137.198	[05/Jul/2017:10:07:07	+0800]	POST /method/User!loginValidate HTTP/1.1	200	39
192.168.137.198	[05/Jul/2017:10:07:07	+0800]	POST /main;jsessionid=B58CD9BCA5CD5497B89BAE98E35B4965 HTTP/1.1	200	11075
192.168.137.198	[05/Jul/2017:10:07:08	+0800]	GET /script/jquery-easyui-1.3.5/themes/default/easyui.css HTTP/1.1	200	46665
192.168.137.198	[05/Jul/2017:10:07:17	+0800]	GET /script/datagrid-detailview.js HTTP/1.1	200	12442
192.168.137.198	[05/Jul/2017:10:07:20	+0800]	GET /image/home.gif HTTP/1.1	200	332
192.168.137.198	[05/Jul/2017:10:07:20	+0800]	GET /image/title.jpg HTTP/1.1	200	52526
192.168.137.198	[05/Jul/2017:10:07:20	+0800]	GET /image/tradesmall.gif HTTP/1.1	200	625
192.168.137.148	[05/Jul/2017:10:07:20	+0800]	GET /favicon.ico HTTP/1.1	200	21630
192.168.137.198	[05/Jul/2017:10:07:20	+0800]	GET /image/logout.gif HTTP/1.1	200	208
192.168.137.198	[05/Jul/2017:10:07:20	+0800]	GET /image/move.gif HTTP/1.1	200	254
192.168.137.198	[05/Jul/2017:10:07:20	+0800]	GET /image/module.gif HTTP/1.1	200	173
192.168.137.198	[05/Jul/2017:10:07:20	+0800]	POST /method/Announce!showAnnouncement HTTP/1.1	200	2496
192.168.137.198	[05/Jul/2017:10:07:20	+0800]	GET /script/jquery-easyui-1.3.5/themes/default/images/combo_arrow.png HTTP/1.1	200	117
192.168.137.198	[05/Jul/2017:10:07:20	+0800]	GET /script/jquery-easyui-1.3.5/themes/default/images/linkbutton_bg.png HTTP/1.1	200	1274
192.168.137.198	[05/Jul/2017:10:07:20	+0800]	GET /script/jquery-easyui-1.3.5/themes/default/images/pagination_icons.png HTTP/1.1	200	628
192.168.137.198	[05/Jul/2017:10:07:21	+0800]	POST /method/Report!showAllReports HTTP/1.1	200	385
192.168.137.148	[05/Jul/2017:10:07:21	+0800]	GET /DBLab/index.jsp HTTP/1.1	200	7206
192.168.137.198	[05/Jul/2017:10:07:23	+0800]	GET /script/jquery-easyui-1.3.5/themes/default/images/blank.gif HTTP/1.1	200	43
192.168.137.198	[05/Jul/2017:10:07:23	+0800]	GET /script/jquery-easyui-1.3.5/themes/default/images/panel_tools.png HTTP/1.1	200	852
192.168.137.198	[05/Jul/2017:10:07:23	+0800]	GET /script/jquery-easyui-1.3.5/themes/default/images/layout_arrows.png HTTP/1.1	200	319
192.168.137.198	[05/Jul/2017:10:07:23	+0800]	GET /script/jquery-easyui-1.3.5/themes/icons/list.gif HTTP/1.1	200	141
192.168.137.198	[05/Jul/2017:10:07:23	+0800]	GET /script/jquery-easyui-1.3.5/themes/default/images/tabs_icons.png HTTP/1.1	200	150
192.168.137.198	[05/Jul/2017:10:07:23	+0800]	GET /script/jquery-easyui-1.3.5/themes/icons/tip.png HTTP/1.1	200	743
192.168.137.198	[05/Jul/2017:10:07:23	+0800]	GET /script/jquery-easyui-1.3.5/themes/icons/redo.png HTTP/1.1	200	708
192.168.137.148	[05/Jul/2017:10:07:23	+0800]	GET /css/dblab.css HTTP/1.1	200	5210
192.168.137.198	[05/Jul/2017:10:07:25	+0800]	GET /script/jquery-easyui-1.3.5/themes/icons/edit_remove.png HTTP/1.1	200	625
192.168.137.198	[05/Jul/2017:10:07:25	+0800]	GET /script/jquery-easyui-1.3.5/themes/default/images/loading.gif HTTP/1.1	200	1737
192.168.137.198	[05/Jul/2017:10:07:25	+0800]	GET /script/jquery-easyui-1.3.5/themes/default/images/accordion_arrows.png HTTP/1.1	200	184
192.168.137.148	[05/Jul/2017:10:07:25	+0800]	GET /script/jquery-easyui-1.3.5/themes/icon.css HTTP/1.1	200	3436
192.168.137.148	[05/Jul/2017:10:07:25	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/easyui.css HTTP/1.1	200	44067
192.168.137.148	[05/Jul/2017:10:07:26	+0800]	GET /script/jquery-easyui-1.3.5/jquery.min.js HTTP/1.1	200	83095
192.168.137.148	[05/Jul/2017:10:07:26	+0800]	GET /script/jquery.form.js HTTP/1.1	200	45040
192.168.137.148	[05/Jul/2017:10:07:26	+0800]	GET /script/dblib.js HTTP/1.1	200	60050
192.168.137.148	[05/Jul/2017:10:07:34	+0800]	GET /script/jquery-easyui-1.3.5/jquery.easyui.min.js HTTP/1.1	200	131072
192.168.137.148	[05/Jul/2017:10:07:34	+0800]	GET /DBLab/index.jsp HTTP/1.1	200	7118
192.168.137.148	[05/Jul/2017:10:07:44	+0800]	GET /css/dblab.css HTTP/1.1	304	-
192.168.137.148	[05/Jul/2017:10:07:44	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/easyui.css HTTP/1.1	200	44067
192.168.137.148	[05/Jul/2017:10:07:46	+0800]	GET /script/jquery-easyui-1.3.5/themes/icon.css HTTP/1.1	200	3436
192.168.137.148	[05/Jul/2017:10:07:48	+0800]	GET /script/jquery-easyui-1.3.5/jquery.min.js HTTP/1.1	200	83095
192.168.137.63	[05/Jul/2017:10:07:48	+0800]	GET /DBLab/index.jsp HTTP/1.1	200	7206
192.168.137.63	[05/Jul/2017:10:07:48	+0800]	GET /css/dblab.css HTTP/1.1	200	5210
192.168.137.63	[05/Jul/2017:10:07:48	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/easyui.css HTTP/1.1	200	44067
192.168.137.63	[05/Jul/2017:10:07:49	+0800]	GET /script/jquery-easyui-1.3.5/themes/icon.css HTTP/1.1	200	3436
192.168.137.63	[05/Jul/2017:10:07:49	+0800]	GET /script/jquery.form.js HTTP/1.1	200	45040
192.168.137.63	[05/Jul/2017:10:07:49	+0800]	GET /script/jquery-easyui-1.3.5/jquery.min.js HTTP/1.1	200	83095
192.168.137.63	[05/Jul/2017:10:07:49	+0800]	GET /script/dblib.js HTTP/1.1	200	60050
